Timestamp,MAXnetOUT,MAXnetIN,AVGnetOut,AVGnetIN
2021-03-22T10:29:00.000Z,14569860,8283860,8173616.666666667,2752057
2021-03-22T10:30:00.000Z,10202856,3648590,6153643.833333333,1243234.8333333333
2021-03-22T10:31:00.000Z,13457602,6227768,7749666,1928016.1666666667
2021-03-22T10:32:00.000Z,14260177,6553390,9749872.166666666,3686068.3333333335
2021-03-22T10:33:00.000Z,15758992,6200429,9927850.5,2144693.5
2021-03-22T10:34:00.000Z,16048469,11300361,6476077,2325827.1666666665
2021-03-22T10:35:00.000Z,16759931,10621655,8930567.833333334,3168352
2021-03-22T10:36:00.000Z,20733755,13717660,11386442.833333334,4761676.166666667
2021-03-22T10:37:00.000Z,15379051,7237205,10187476,3269637
2021-03-22T10:38:00.000Z,9113470,2004773,6728015.666666667,917215.5
2021-03-22T10:39:00.000Z,14350608,8180090,8378571.333333333,2286720.6666666665
2021-03-22T10:40:00.000Z,31495555,22929953,13008599.166666666,7844035.5
2021-03-22T10:41:00.000Z,9527058,3929932,6118573.833333333,985933.3333333334
2021-03-22T10:42:00.000Z,10592354,4179506,6161444.333333333,1523792.3333333333
2021-03-22T10:43:00.000Z,36728888,45010978,11939176.666666666,8828986.166666666
2021-03-22T10:44:00.000Z,9023981,2912606,6220575.333333333,974453.1666666666
2021-03-22T10:45:00.000Z,6819640,1108487,4484833.333333333,287233.5
2021-03-22T10:46:00.000Z,18304568,11352437,9476934,4184347.5
2021-03-22T10:47:00.000Z,55676273,49501929,20023906,13736232.333333334
2021-03-22T10:48:00.000Z,18798155,11633038,9562332,3005841
2021-03-22T10:49:00.000Z,14552729,8438212,6840539,1896495.5
2021-03-22T10:50:00.000Z,8897092,4213422,5488921.166666667,1476992.3333333333
2021-03-22T10:51:00.000Z,6345587,2118274,4690710.666666667,752786.6666666666
2021-03-22T10:52:00.000Z,11706058,5514160,7700612.5,2071305.3333333333
2021-03-22T10:53:00.000Z,13921500,7698770,9019589,3015286.5
2021-03-22T10:54:00.000Z,7648846,1399353,5269148.5,504258.1666666667
2021-03-22T10:55:00.000Z,14191907,7523261,7711372.166666667,1835959.5
2021-03-22T10:56:00.000Z,31646388,35650917,14509346.166666666,10313715.166666666
2021-03-22T10:57:00.000Z,18518517,15153810,8788513,4659137.5
2021-03-22T10:58:00.000Z,8006569,2947316,5643010.833333333,1312001.3333333333
2021-03-22T10:59:00.000Z,19701613,18467007,11035873.333333334,5594715.666666667
2021-03-22T11:00:00.000Z,15111089,8556022,9362724.833333334,3138648.8333333335
2021-03-22T11:01:00.000Z,8787659,3949729,6930527,1706768
2021-03-22T11:02:00.000Z,17802814,9665031,9868970.333333334,3077656.3333333335
2021-03-22T11:03:00.000Z,33259736,35131990,14390025,9365217.333333334
2021-03-22T11:04:00.000Z,24823120,13913375,20611931.5,10933211.333333334
2021-03-22T11:05:00.000Z,11136223,3370904,6203617,1146685.3333333333
2021-03-22T11:06:00.000Z,11184006,5047486,7248216.166666667,1773939.5
2021-03-22T11:07:00.000Z,13535046,7355892,7617376.333333333,2448125.5
2021-03-22T11:08:00.000Z,34031687,28273296,16639812,9158325
2021-03-22T11:09:00.000Z,10657563,4942043,7656463.333333333,2285537.3333333335
2021-03-22T11:10:00.000Z,11433449,3816039,7994760.666666667,1816985.3333333333
2021-03-22T11:11:00.000Z,7563121,1995587,5605457.333333333,779286.5
2021-03-22T11:12:00.000Z,19513500,19840865,12984374.666666666,6738410
2021-03-22T11:13:00.000Z,22458940,15381712,14086701.333333334,8654605.333333334
2021-03-22T11:14:00.000Z,8378812,2113670,5841331.5,753199.6666666666
2021-03-22T11:15:00.000Z,16151615,11061753,7186628.666666667,2585313.8333333335
2021-03-22T11:16:00.000Z,40561605,32954647,14377702.333333334,8317511.333333333
2021-03-22T11:17:00.000Z,36485346,25047322,16871664.333333332,9627754.833333334
2021-03-22T11:18:00.000Z,11492553,3828167,8018666.333333333,1814211.8333333333
2021-03-22T11:19:00.000Z,15033621,7797434,9637254.333333334,3286815.1666666665
2021-03-22T11:20:00.000Z,38057259,44902077,13430267.833333334,9775124.666666666
2021-03-22T11:21:00.000Z,13121690,6668820,8525593.333333334,1693285.3333333333
2021-03-22T11:22:00.000Z,9622773,2353616,6819269.166666667,926081.5
2021-03-22T11:23:00.000Z,16598218,9316293,8629467.333333334,2268892
2021-03-22T11:24:00.000Z,10384773,5170815,6045482.666666667,1622967.1666666667
2021-03-22T11:25:00.000Z,6095955,1934213,4263032.166666667,445059.5
2021-03-22T11:26:00.000Z,10171413,3984131,7380794.333333333,1140955.3333333333
2021-03-22T11:27:00.000Z,33596978,17587451,16827963.833333332,7397925.666666667
2021-03-22T11:28:00.000Z,13506306,7221795,7874909.333333333,3001835
2021-03-22T11:29:00.000Z,21326591,12448933,8979202.333333334,3104973.1666666665
2021-03-22T11:30:00.000Z,13252567,7944191,7000366.166666667,1947448.6666666667
2021-03-22T11:31:00.000Z,14084760,10585641,11458724,6797394
2021-03-22T11:32:00.000Z,7777596,4213356,5957949.666666667,1890023.6666666667
2021-03-22T11:33:00.000Z,21536746,14345568,12315692.666666666,6326307.833333333
2021-03-22T11:34:00.000Z,23537636,11450225,19815324.666666668,8278513.833333333
2021-03-22T11:35:00.000Z,23250924,11301487,21223212,9544307.666666666
2021-03-22T11:36:00.000Z,24166966,10724104,15240591.166666666,4686948.833333333
2021-03-22T11:37:00.000Z,13617151,4118302,8584706.833333334,2135065.3333333335
2021-03-22T11:38:00.000Z,16349582,10378299,8567666,3157569.3333333335
2021-03-22T11:39:00.000Z,17925110,11767901,11632300.666666666,5014501
2021-03-22T11:40:00.000Z,16597502,10961587,10139124.333333334,4471637.833333333
2021-03-22T11:41:00.000Z,15583500,10575651,7817066.666666667,2966252.1666666665
2021-03-22T11:42:00.000Z,36540268,44894089,13625760.5,9028102.833333334
2021-03-22T11:43:00.000Z,11469886,4199579,8120499.166666667,1340515.1666666667
2021-03-22T11:44:00.000Z,19940461,8630120,8520398.333333334,1961739.6666666667
2021-03-22T11:45:00.000Z,17304697,10487622,10278214.666666666,3057648
2021-03-22T11:46:00.000Z,17946404,10928028,10598746.333333334,3763092.1666666665
2021-03-22T11:47:00.000Z,13355966,11673569,7103851.666666667,3062491.3333333335
2021-03-22T11:48:00.000Z,12951075,10609903,6383628.166666667,2389324
2021-03-22T11:49:00.000Z,12542378,7051568,7862671.166666667,2571071.5
2021-03-22T11:50:00.000Z,34660722,23767531,17286489.166666668,9968675
2021-03-22T11:51:00.000Z,18745273,8065855,8772157,1871842.5
2021-03-22T11:52:00.000Z,10526343,3738845,7295070.666666667,1189929.3333333333
2021-03-22T11:53:00.000Z,11217525,4923069,6833319.666666667,1293175.6666666667
2021-03-22T11:54:00.000Z,17945121,11440310,9122836.5,3264107.6666666665
2021-03-22T11:55:00.000Z,8466620,3359156,6324835.833333333,1379816.8333333333
2021-03-22T11:56:00.000Z,9295407,4577401,6713394.166666667,1851272
2021-03-22T11:57:00.000Z,15319983,7328887,6556313.166666667,2009410.6666666667
2021-03-22T11:58:00.000Z,16341419,10031716,10289381.166666666,4714448.5
2021-03-22T11:59:00.000Z,8959612,5779674,6267183.833333333,2228692
2021-03-22T12:00:00.000Z,15566898,10448278,7782634.333333333,2859541.6666666665
2021-03-22T12:01:00.000Z,12796545,6831683,7366478.166666667,2592316.1666666665
2021-03-22T12:02:00.000Z,20158597,14254374,7509784.666666667,2835034.8333333335
2021-03-22T12:03:00.000Z,10179135,2425420,7929869.333333333,1288222.5
2021-03-22T12:04:00.000Z,10228351,5377486,7222093.333333333,1409996.6666666667
2021-03-22T12:05:00.000Z,7158028,1619185,5360426.833333333,635887.6666666666
2021-03-22T12:06:00.000Z,17268284,9923076,8318084.833333333,2272717
2021-03-22T12:07:00.000Z,15420231,9106817,9115727.666666666,2874097.1666666665
2021-03-22T12:08:00.000Z,17793102,15947486,10691479.333333334,7196058.5
2021-03-22T12:09:00.000Z,31140998,38930521,9145215.333333334,7031065.166666667
2021-03-22T12:10:00.000Z,14331873,7043271,7392461.166666667,2614092
2021-03-22T12:11:00.000Z,18015364,10041384,9639323.333333334,3073237.3333333335
2021-03-22T12:12:00.000Z,23770004,15412539,11855283,5252412.5
2021-03-22T12:13:00.000Z,6796331,1320337,5287979.333333333,568542.3333333334
2021-03-22T12:14:00.000Z,25620250,21600309,10151514.5,4171357.6666666665
2021-03-22T12:15:00.000Z,19348532,7897776,10237777.5,2579770
2021-03-22T12:16:00.000Z,17799399,9848158,10994933.333333334,3382013.3333333335
2021-03-22T12:17:00.000Z,12017526,8551306,8702768.5,3336506.5
2021-03-22T12:18:00.000Z,20389795,11963895,10016173.5,3548046.6666666665
2021-03-22T12:19:00.000Z,10556891,1880769,7190440.166666667,722236.6666666666
2021-03-22T12:20:00.000Z,32703754,32425827,13278618.333333334,9465594
2021-03-22T12:21:00.000Z,14817822,9593436,8886683,2751920.1666666665
2021-03-22T12:22:00.000Z,12992109,6747216,8019494.333333333,1932447.8333333333
2021-03-22T12:23:00.000Z,6790554,1471531,5088242.166666667,487973
2021-03-22T12:24:00.000Z,11804275,7311511,7700500,2336883.6666666665
2021-03-22T12:25:00.000Z,6760780,1742204,5787380.5,1035607.5
2021-03-22T12:26:00.000Z,10872553,4669283,6442416.333333333,1728700.5
2021-03-22T12:27:00.000Z,26610827,15164903,9610678,3614974.5
2021-03-22T12:28:00.000Z,10947292,3963845,7448734.5,1495674.6666666667
2021-03-22T12:29:00.000Z,7187092,2173430,4773524.666666667,591619.5
2021-03-22T12:30:00.000Z,6927731,2204475,5789242.166666667,1138725.5
2021-03-22T12:31:00.000Z,11107113,7213422,6581059.5,1888862.1666666667
2021-03-22T12:32:00.000Z,14468207,6163358,7918686.666666667,1842604
2021-03-22T12:33:00.000Z,17238955,18380156,9922782.166666666,5485293.5
2021-03-22T12:34:00.000Z,17614479,13613491,7229051.666666667,3418223.6666666665
2021-03-22T12:35:00.000Z,16792499,14969862,8200733,4349041.5
2021-03-22T12:36:00.000Z,17575423,15707997,10887907.333333334,7453820.333333333
2021-03-22T12:37:00.000Z,40824065,52033744,14819253,12046971.666666666
2021-03-22T12:38:00.000Z,12422392,4767138,8528988.5,2004731.8333333333
2021-03-22T12:39:00.000Z,26944622,18436490,19575857.833333332,9443544.166666666
2021-03-22T12:40:00.000Z,23032235,12242791,19810985.5,8840388.5
2021-03-22T12:41:00.000Z,21898772,11159620,13306410.333333334,5387250
2021-03-22T12:42:00.000Z,14265923,7591616,9708480,3119278.3333333335
2021-03-22T12:43:00.000Z,21171772,13538203,8407176,2422534.8333333335
2021-03-22T12:44:00.000Z,13618006,4861316,7196635,1790979.3333333333
2021-03-22T12:45:00.000Z,10928883,1925402,6991997.5,851956.3333333334
2021-03-22T12:46:00.000Z,11195987,4173697,6846030.666666667,1793371.6666666667
2021-03-22T12:47:00.000Z,25191035,27421246,12929203.166666666,10040170
2021-03-22T12:48:00.000Z,11942095,5794347,6934651.833333333,1810608.3333333333
2021-03-22T12:49:00.000Z,15484019,5662953,9647392.666666666,2771064.8333333335
2021-03-22T12:50:00.000Z,39294575,44491312,15894022.666666666,11837273.666666666
2021-03-22T12:51:00.000Z,17227699,10290426,8875071.5,2641762.8333333335
2021-03-22T12:52:00.000Z,9771935,3369253,7095979,1555115.6666666667
2021-03-22T12:53:00.000Z,9585342,3751396,5975727.5,1092402
2021-03-22T12:54:00.000Z,35328894,45525443,11690721.833333334,8637771.666666666
2021-03-22T12:55:00.000Z,14298395,7032809,7443073.333333333,1673372.8333333333
2021-03-22T12:56:00.000Z,11729406,9260664,8597521.833333334,3884437.3333333335
2021-03-22T12:57:00.000Z,10216270,3387355,6617805,1301190.6666666667
2021-03-22T12:58:00.000Z,36684158,45777717,12070964.5,9266497.5
2021-03-22T12:59:00.000Z,13326300,9201091,6649486.333333333,2028623
2021-03-22T13:00:00.000Z,11095069,5386323,6320885.333333333,1746792.6666666667
2021-03-22T13:01:00.000Z,13973587,5891206,9533214,2671578.3333333335
2021-03-22T13:02:00.000Z,46061892,52690319,17173182.166666668,12835953
2021-03-22T13:03:00.000Z,17971310,18002979,10917245.333333334,8325371.333333333
2021-03-22T13:04:00.000Z,13649325,11263003,6829250.666666667,2858203.8333333335
2021-03-22T13:05:00.000Z,8649565,3853769,6169330.5,1361159.6666666667
2021-03-22T13:06:00.000Z,9073035,1357000,6484334.333333333,680955
2021-03-22T13:07:00.000Z,13892355,7542800,8015353.666666667,3471307.1666666665
2021-03-22T13:08:00.000Z,8107366,4018367,4804590.833333333,1049765.1666666667
2021-03-22T13:09:00.000Z,22884442,16086396,9136207,3514229.6666666665
2021-03-22T13:10:00.000Z,7885828,3942312,5950753,1595983.1666666667
2021-03-22T13:11:00.000Z,6775167,977893,5505159.166666667,323314.6666666667
2021-03-22T13:12:00.000Z,16262687,9188278,8747541,2446345.6666666665
2021-03-22T13:13:00.000Z,6954009,1846649,5648439.5,765279.6666666666
2021-03-22T13:14:00.000Z,10190848,3994273,8005234.833333333,1493237.5
2021-03-22T13:15:00.000Z,9701747,2006993,6360349.166666667,818175
2021-03-22T13:16:00.000Z,7759171,2151829,5854145.5,751858.5
2021-03-22T13:17:00.000Z,13048602,5501860,8856588.666666666,2208996.6666666665
2021-03-22T13:18:00.000Z,11447578,3609526,6461976,1149368.8333333333
2021-03-22T13:19:00.000Z,11195067,5867770,5455516.333333333,1310281.6666666667
2021-03-22T13:20:00.000Z,10992706,3820968,8862074.666666666,2111867.8333333335
2021-03-22T13:21:00.000Z,19868953,13500423,12871749.666666666,7445113.333333333
2021-03-22T13:22:00.000Z,12963038,5752927,9341459.166666666,3014403.1666666665
2021-03-22T13:23:00.000Z,16340226,14984557,8256476.333333333,4134601.6666666665
2021-03-22T13:24:00.000Z,8720513,3972851,5729713.833333333,999695.5
2021-03-22T13:25:00.000Z,35584047,44852229,11383368.333333334,8237827
2021-03-22T13:26:00.000Z,9912712,9185546,6680455.5,3204562.5
2021-03-22T13:27:00.000Z,12729605,6769669,5956624,1760942
2021-03-22T13:28:00.000Z,19386326,9042818,11750845.5,4554798.5
2021-03-22T13:29:00.000Z,10233752,4506642,8033220.666666667,2442459.1666666665
2021-03-22T13:30:00.000Z,48009818,42329266,28123570.166666668,22599004
2021-03-22T13:31:00.000Z,15725912,9657994,9281495.333333334,4433986.333333333
2021-03-22T13:32:00.000Z,64020687,56584676,18018701.833333332,12212130.333333334
2021-03-22T13:33:00.000Z,37170155,30690342,17139825.666666668,10557553.5
2021-03-22T13:34:00.000Z,13943797,7956589,6288904.833333333,1807927.1666666667
2021-03-22T13:35:00.000Z,28098445,31962816,12685439,9306441.166666666
2021-03-22T13:36:00.000Z,7342753,972068,5470717.833333333,282494.5
2021-03-22T13:37:00.000Z,69851443,64702066,28360283.666666668,29289425.166666668
2021-03-22T13:38:00.000Z,11494598,9290283,7434867.333333333,2493567.3333333335
2021-03-22T13:39:00.000Z,40082011,32189809,19657730.333333332,14858031.333333334
2021-03-22T13:40:00.000Z,15949241,11601362,10741968.833333334,4321812.833333333
2021-03-22T13:41:00.000Z,8378220,5381551,6597550.333333333,1772776.5
2021-03-22T13:42:00.000Z,19445297,12192965,10409441.5,5391217.333333333
2021-03-22T13:43:00.000Z,17695153,15827264,9051166.333333334,4383330.333333333
2021-03-22T13:44:00.000Z,8350007,1973981,5930039.166666667,691221.1666666666
2021-03-22T13:45:00.000Z,9830895,3840494,7844199.5,1382950.6666666667
2021-03-22T13:46:00.000Z,12748894,4867374,6726965.666666667,1582083.6666666667
2021-03-22T13:47:00.000Z,14760066,9683869,6780876.666666667,2296059.5
2021-03-22T13:48:00.000Z,36360942,46284583,10795502.5,8085605.333333333
2021-03-22T13:49:00.000Z,8869283,2014377,7112159,703793.1666666666
2021-03-22T13:50:00.000Z,10505446,2473335,7640434,1450921.6666666667
2021-03-22T13:51:00.000Z,41407285,46799050,12246898.5,8391199.333333334
2021-03-22T13:52:00.000Z,15167582,8404749,9445171.666666666,3159630.5
2021-03-22T13:53:00.000Z,12850683,9798989,8951307.333333334,4166313
2021-03-22T13:54:00.000Z,14002787,10931944,9583551.166666666,3932174.6666666665
2021-03-22T13:55:00.000Z,12470891,4527054,6726593.666666667,1157683.8333333333
2021-03-22T13:56:00.000Z,10214626,4064085,7371750.833333333,1596481.5
2021-03-22T13:57:00.000Z,89614547,83438688,21285857.666666668,15361866.333333334
2021-03-22T13:58:00.000Z,13039138,6253372,7484722.5,1805679
2021-03-22T13:59:00.000Z,10248451,2747020,7396301.666666667,1429046.5
2021-03-22T14:00:00.000Z,16994627,8075738,6967575.333333333,1688665
2021-03-22T14:01:00.000Z,16045454,10222426,7419281,2489071
2021-03-22T14:02:00.000Z,7778744,2335417,6565030,1270372.3333333333
2021-03-22T14:03:00.000Z,8502077,2846625,6058322.5,1433030
2021-03-22T14:04:00.000Z,8663345,3437955,6178324.5,1674382.3333333333
2021-03-22T14:05:00.000Z,13946011,7246384,6440831.333333333,1607236.6666666667
2021-03-22T14:06:00.000Z,15928887,7725689,9737060,2821443
2021-03-22T14:07:00.000Z,12528391,3814671,7975025.833333333,1472245.6666666667
2021-03-22T14:08:00.000Z,10181103,3209875,7591374.333333333,1744578.1666666667
2021-03-22T14:09:00.000Z,9723486,1164884,6395418.833333333,490721.1666666667
2021-03-22T14:10:00.000Z,9561972,4155395,7529751.166666667,1820319.3333333333
2021-03-22T14:11:00.000Z,9027513,2668649,7053802,986378.5
2021-03-22T14:12:00.000Z,38124571,49835075,12306207.833333334,10260376.166666666
2021-03-22T14:13:00.000Z,15072733,13913483,9253041.166666666,4285894
2021-03-22T14:14:00.000Z,6986146,955578,5219300,271337.1666666667
2021-03-22T14:15:00.000Z,9140863,3850487,7506045.666666667,1947475
2021-03-22T14:16:00.000Z,16046955,9595582,8490818.833333334,3672658
2021-03-22T14:17:00.000Z,87859667,82701829,20614701.666666668,15774617.5
2021-03-22T14:18:00.000Z,92131806,130838054,20569955.166666668,22753735.833333332
2021-03-22T14:19:00.000Z,22024852,14196256,12162930,4570082.166666667
2021-03-22T14:20:00.000Z,27772105,27600328,13416542.666666666,10711624.333333334
2021-03-22T14:21:00.000Z,7341773,1437364,5813244.666666667,492314.1666666667
2021-03-22T14:22:00.000Z,28471672,20256071,9633479.833333334,4284724.666666667
2021-03-22T14:23:00.000Z,9709289,1408122,6822104,536477.6666666666
2021-03-22T14:24:00.000Z,18073701,12637287,7526935.666666667,2653473.3333333335
2021-03-22T14:25:00.000Z,10221539,2925567,6731801,1236034.1666666667
2021-03-22T14:26:00.000Z,16689591,7789082,7803313.5,1862054.5
2021-03-22T14:27:00.000Z,14710367,11060661,8552078,3700581
2021-03-22T14:28:00.000Z,15202494,9415615,8003491,2493553.6666666665
2021-03-22T14:29:00.000Z,16638297,7991970,8346066.333333333,2626067.6666666665
2021-03-22T14:30:00.000Z,28950949,35973259,19712196,18237023.833333332
2021-03-22T14:31:00.000Z,12036834,6451509,7611493,2313374.3333333335
2021-03-22T14:32:00.000Z,14660474,9626473,7713496.833333333,3146848.1666666665
2021-03-22T14:33:00.000Z,22753881,11904159,15635186.166666666,6891763.5
2021-03-22T14:34:00.000Z,22631352,10071452,19781849,7928315.833333333
2021-03-22T14:35:00.000Z,24203450,9437917,13915874.666666666,4368868.666666667
2021-03-22T14:36:00.000Z,12827998,4437046,6546442.333333333,1153080
2021-03-22T14:37:00.000Z,19775896,16939101,10818662.333333334,6660094.166666667
2021-03-22T14:38:00.000Z,10083745,4640587,7567631.666666667,2417374.8333333335
2021-03-22T14:39:00.000Z,13948129,7322369,6999703.166666667,2324064.5
2021-03-22T14:40:00.000Z,26239922,22912115,10414233.333333334,5820227.166666667
2021-03-22T14:41:00.000Z,19582782,11374379,12630317.666666666,5558206.5
2021-03-22T14:42:00.000Z,18404954,13819244,11961181.833333334,5934547.5
2021-03-22T14:43:00.000Z,16279944,10062257,10274746.166666666,3432085.6666666665
2021-03-22T14:44:00.000Z,8892965,2409060,6313360.833333333,875869.5
2021-03-22T14:45:00.000Z,12036268,5577719,8371894.666666667,3508230.8333333335
2021-03-22T14:46:00.000Z,33663998,22144280,14942925.5,7842445.166666667
2021-03-22T14:47:00.000Z,16277395,12257483,8799927.666666666,4037818.6666666665
2021-03-22T14:48:00.000Z,18942202,12133589,9118732.166666666,3235129.3333333335
2021-03-22T14:49:00.000Z,19352226,10790899,10637458.333333334,4211039.166666667
2021-03-22T14:50:00.000Z,12172890,6836001,6973649.5,1888938
2021-03-22T14:51:00.000Z,11218674,3596858,6782748.166666667,1362159.3333333333
2021-03-22T14:52:00.000Z,18756723,11798026,7335881.5,2749138.3333333335
2021-03-22T14:53:00.000Z,9932543,2539767,7892724.833333333,1691047
2021-03-22T14:54:00.000Z,35185797,45589826,12908884,10596527
2021-03-22T14:55:00.000Z,7830116,6123526,5868405.666666667,2058411.5
2021-03-22T14:56:00.000Z,15775199,7878261,8634003.166666666,2532329
2021-03-22T14:57:00.000Z,14922073,10459580,7787389,3329887.5
2021-03-22T14:58:00.000Z,12510255,5159860,6552622.5,1218113.1666666667
2021-03-22T14:59:00.000Z,16467506,14196822,8763547.666666666,4364071.666666667
2021-03-22T15:00:00.000Z,10607575,4250242,8004916.666666667,1715035.1666666667
2021-03-22T15:01:00.000Z,10935133,4172466,5995543.5,938796.5
2021-03-22T15:02:00.000Z,15657998,9095229,8241951.5,2585756.5
2021-03-22T15:03:00.000Z,9493912,4954626,6528930.833333333,2086041.5
2021-03-22T15:04:00.000Z,40361019,34877395,12816184,7162972
2021-03-22T15:05:00.000Z,23451757,19024087,11351708.333333334,5256369.333333333
2021-03-22T15:06:00.000Z,24479580,15970711,13006204.333333334,7419595.166666667
2021-03-22T15:07:00.000Z,9769577,4365490,6821802.833333333,2083456.3333333333
2021-03-22T15:08:00.000Z,12744427,7972993,7538606.166666667,3873506.5
2021-03-22T15:09:00.000Z,18152630,13869902,7510395.666666667,2984806
2021-03-22T15:10:00.000Z,13413250,9092909,7224367.166666667,2539408.1666666665
2021-03-22T15:11:00.000Z,21442200,20958392,9369663.166666666,5529171.666666667
2021-03-22T15:12:00.000Z,97557873,119245703,42165009,38447087.166666664
2021-03-22T15:13:00.000Z,45581233,34913359,21286071.333333332,12890082.166666666
2021-03-22T15:14:00.000Z,19381645,11023832,9981811.833333334,3798413.5
2021-03-22T15:15:00.000Z,21009002,13766883,10202241.5,4385160.833333333
2021-03-22T15:16:00.000Z,8033922,2394955,5148523.666666667,880127.5
2021-03-22T15:17:00.000Z,35338599,45675600,13887822.5,10805895.333333334
2021-03-22T15:18:00.000Z,12291581,8046987,8331888,2588784.8333333335
2021-03-22T15:19:00.000Z,17012251,11969194,7684106.5,2700228.1666666665
2021-03-22T15:20:00.000Z,6199508,1895590,5356406,708362.3333333334
2021-03-22T15:21:00.000Z,11689108,6202891,7465093,1953161.8333333333
2021-03-22T15:22:00.000Z,10257683,3826884,7703883,1283569.1666666667
2021-03-22T15:23:00.000Z,12362603,3965821,7176630.5,1824580.8333333333
2021-03-22T15:24:00.000Z,10350005,3977413,8067531.333333333,1490329.5
2021-03-22T15:25:00.000Z,15943094,9577308,9086015,3032073.5
2021-03-22T15:26:00.000Z,12669900,8284519,7233895.666666667,2915944.1666666665
2021-03-22T15:27:00.000Z,16219017,7916928,8173568,2115357.5
2021-03-22T15:28:00.000Z,5283182,970677,4111636.5,344991
2021-03-22T15:29:00.000Z,25341206,16119807,9773114,4068431.1666666665
2021-03-22T15:30:00.000Z,9082790,2692565,5533521.833333333,553014.8333333334
2021-03-22T15:31:00.000Z,8129743,2171572,5765945.666666667,987482.1666666666
2021-03-22T15:32:00.000Z,12312952,6462761,8235795.666666667,2563789.3333333335
2021-03-22T15:33:00.000Z,13334220,5615674,8179317.166666667,1663699.1666666667
2021-03-22T15:34:00.000Z,11806889,5082482,8133583.333333333,1827925.8333333333
2021-03-22T15:35:00.000Z,7752951,3502479,5167844,844644.5
2021-03-22T15:36:00.000Z,11745359,7479028,7621516.666666667,3102092.8333333335
2021-03-22T15:37:00.000Z,9681398,3318048,6387927.833333333,1608119.1666666667
2021-03-22T15:38:00.000Z,11004819,8580804,6732439.333333333,2909053
2021-03-22T15:39:00.000Z,13330619,7019777,8747280,2914171.6666666665
2021-03-22T15:40:00.000Z,7599972,2513164,5680694.666666667,616116.5
2021-03-22T15:41:00.000Z,8908682,3880853,6269291,1506057
2021-03-22T15:42:00.000Z,12015837,5825774,7465558.5,2441639.6666666665
2021-03-22T15:43:00.000Z,13822205,7349411,7773960.166666667,2318167.1666666665
2021-03-22T15:44:00.000Z,11415502,3728332,7726006.5,2043484.5
2021-03-22T15:45:00.000Z,12839739,9670930,8816369.5,3998790.1666666665
2021-03-22T15:46:00.000Z,9275592,3932080,6454226,1061813.3333333333
2021-03-22T15:47:00.000Z,37153304,46579215,11534329.5,8792540.666666666
2021-03-22T15:48:00.000Z,10320721,3899825,7721899.833333333,1184277
2021-03-22T15:49:00.000Z,19108381,12436507,8340221.666666667,3055309.6666666665
2021-03-22T15:50:00.000Z,39351741,8355846,20109257.166666668,4154652.6666666665
2021-03-22T15:51:00.000Z,24955804,8342874,18498767.666666668,4978066.333333333
2021-03-22T15:52:00.000Z,41913228,42329537,17721998.833333332,9394718.166666666
2021-03-22T15:53:00.000Z,19682990,7340792,13254071,2726181.5
2021-03-22T15:54:00.000Z,15056281,7368806,11465559.833333334,3454124.6666666665
2021-03-22T15:55:00.000Z,14594586,7223081,10079467,1988099.6666666667
2021-03-22T15:56:00.000Z,16569307,8897552,10189237.666666666,2698554.1666666665
2021-03-22T15:57:00.000Z,23674099,22693473,13520646,6560849.666666667
2021-03-22T15:58:00.000Z,25027809,26314137,9838118,4842551.5
2021-03-22T15:59:00.000Z,12046943,6139422,9229801.333333334,2881736
2021-03-22T16:00:00.000Z,9384594,3911176,6739218.166666667,1196009.3333333333
2021-03-22T16:01:00.000Z,7894956,1962333,6739679.166666667,1178990.5
2021-03-22T16:02:00.000Z,9044335,4581635,7399151.5,2374073.3333333335
2021-03-22T16:03:00.000Z,14419528,7738280,7941899.5,2230343.6666666665
2021-03-22T16:04:00.000Z,9979936,3990136,7243510.833333333,1205004.5
2021-03-22T16:05:00.000Z,8771455,1517475,5175543,544590.1666666666
2021-03-22T16:06:00.000Z,22890402,23848087,13031477.833333334,10037283.833333334
2021-03-22T16:07:00.000Z,35841082,45158116,11395512.666666666,8281543.166666667
2021-03-22T16:08:00.000Z,10672326,4057913,8434758,1576681.5
2021-03-22T16:09:00.000Z,24974443,16963077,9319061.166666666,3669873.3333333335
2021-03-22T16:10:00.000Z,10626734,5266200,6146775.166666667,1678449
2021-03-22T16:11:00.000Z,6076398,1653567,4638906.166666667,639288.5
2021-03-22T16:12:00.000Z,14154149,9408361,8610621.833333334,3917457.5
2021-03-22T16:13:00.000Z,13846114,5903099,7548125,1687510.6666666667
2021-03-22T16:14:00.000Z,10092425,3978663,7442979.833333333,1009751.5
2021-03-22T16:15:00.000Z,18262379,9421028,7235795.833333333,2034352.6666666667
2021-03-22T16:16:00.000Z,14895332,9418228,6903232.5,2058923.5
2021-03-22T16:17:00.000Z,17181839,11014195,8456756,2646638.8333333335
2021-03-22T16:18:00.000Z,22243519,9333809,10156752.333333334,3268605.5
2021-03-22T16:19:00.000Z,8565132,5002945,5580396.333333333,1533635.8333333333
2021-03-22T16:20:00.000Z,8302123,2199067,7302954.833333333,1302790.5
2021-03-22T16:21:00.000Z,15927263,7373762,9325401.666666666,2178057.1666666665
2021-03-22T16:22:00.000Z,11555786,2266190,7449216.666666667,1281148.6666666667
2021-03-22T16:23:00.000Z,11029552,3876858,7016995.666666667,1859968.6666666667
2021-03-22T16:24:00.000Z,19439490,12504031,8138133.5,3624969.3333333335
